epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10	precision@15	recall@15	ndcg@15	precision@20	recall@20	ndcg@20	precision@25	recall@25	ndcg@25
10.0	0.06457262486219406	0.15449145436286926	0.11342218214228796	0.061487145721912384	0.2926804721355438	0.16477066068788251	0.058651842176914215	0.41848504543304443	0.20461862585104076	0.0539124421775341	0.5084244608879089	0.23053127977067644	0.049451008439064026	0.5808375477790833	0.24982100340492958
20.0	0.07015983760356903	0.16873754560947418	0.12466296781413924	0.06396108865737915	0.3072245121002197	0.17598378327891254	0.059661801904439926	0.42557066679000854	0.21369870073325814	0.05398888140916824	0.5113025307655334	0.2382014564035791	0.04927866533398628	0.5786099433898926	0.2563312949048667
30.0	0.0713273137807846	0.17110083997249603	0.12657826189268784	0.06562890857458115	0.3139195144176483	0.17969710303638023	0.06063469871878624	0.4344765841960907	0.21772847407662868	0.05497568100690842	0.5217722654342651	0.24275785462890703	0.050001390278339386	0.5874561667442322	0.2605025410323684
40.0	0.07230021059513092	0.1731308549642563	0.128426326157065	0.06700486689805984	0.31848862767219543	0.1826305170121401	0.06031966954469681	0.42988309264183044	0.21778376918205697	0.05482975021004677	0.5176472067832947	0.2430080418282838	0.04997915029525757	0.5881531238555908	0.26172127387847494
50.0	0.07146630436182022	0.1738716959953308	0.12931585170521143	0.06583739072084427	0.3145069479942322	0.18172797135489438	0.05932823568582535	0.42241808772087097	0.21599874265437913	0.05343294143676758	0.5035080313682556	0.23934790975704553	0.048839472234249115	0.5720237493515015	0.25769548177804824
60.0	0.07074357569217682	0.16995546221733093	0.12703411963198147	0.06522585451602936	0.31253114342689514	0.17991282572192924	0.05940236523747444	0.42159709334373474	0.21483572058686165	0.053919389843940735	0.5086731314659119	0.23968593128380997	0.04902849346399307	0.5764188766479492	0.2576797576515966
70.0	0.07174427062273026	0.1723451316356659	0.13014439127087013	0.06496178358793259	0.31033533811569214	0.1812865668283366	0.05864257737994194	0.41741451621055603	0.21537555727651694	0.053238365799188614	0.5021734237670898	0.23968052909592003	0.0488172322511673	0.5718174576759338	0.25835422780947365
80.0	0.07029882073402405	0.16922375559806824	0.1270353480216895	0.06311327964067459	0.3010352551937103	0.17581778816099553	0.0576789453625679	0.41084206104278564	0.21065290010525395	0.052800558507442474	0.49668973684310913	0.2354318090919636	0.04850034788250923	0.5696190595626831	0.25472422317753046
90.0	0.07213342934846878	0.1730985939502716	0.1291692296641525	0.06472551077604294	0.3092860281467438	0.1795919264888676	0.0589483417570591	0.42135658860206604	0.21511334780217828	0.05327310785651207	0.5029040575027466	0.23862426325598673	0.04876163601875305	0.5740484595298767	0.2574544888364027
100.0	0.07149409502744675	0.17167700827121735	0.12870968703046212	0.06423906236886978	0.30740824341773987	0.17895727166953768	0.05917071923613548	0.42235100269317627	0.21544690538556532	0.053655318915843964	0.5044864416122437	0.23930770162001072	0.049495480954647064	0.5807558298110962	0.2595032522977347
110.0	0.07082696259021759	0.17120714485645294	0.1289033858854195	0.06350243836641312	0.302800714969635	0.17785103975254807	0.0584757924079895	0.417154997587204	0.2141092478297534	0.052988193929195404	0.4990752041339874	0.2377923263845179	0.04867824912071228	0.5722125768661499	0.2571395816686363
120.0	0.07321751862764359	0.17617307603359222	0.13093294571735167	0.06522585451602936	0.31127098202705383	0.18113813915495394	0.05975446105003357	0.4280666410923004	0.2180488250417804	0.0540931262075901	0.5099518299102783	0.24183923189894252	0.04945100471377373	0.5814761519432068	0.26079860231704133
130.0	0.07171647250652313	0.1720435917377472	0.1281092831894151	0.06439194828271866	0.30850133299827576	0.1786536081714765	0.05881862714886665	0.42060205340385437	0.21428340727526998	0.05354413762688637	0.5048409700393677	0.23867496707161437	0.04895621910691261	0.5754373073577881	0.25742654632516077
140.0	0.0710771381855011	0.16946963965892792	0.12815741084990942	0.06496178358793259	0.3115943968296051	0.18075819303443638	0.05943942815065384	0.4252631664276123	0.21685827653147918	0.053752608597278595	0.5062792897224426	0.24042076330261394	0.04903961345553398	0.5763558745384216	0.2589769487124846
150.0	0.07196664065122604	0.17295661568641663	0.12919586833848098	0.06497567892074585	0.31022778153419495	0.18023818922913043	0.05955988168716431	0.42582204937934875	0.21680400621330254	0.05389159545302391	0.5080137252807617	0.2406370512044173	0.0493009053170681	0.5784206390380859	0.25937630873828643
160.0	0.07104934006929398	0.16926230490207672	0.12676862431441024	0.06429465115070343	0.30927181243896484	0.1784466030306753	0.05918925255537033	0.42311254143714905	0.21473587223075194	0.05362057685852051	0.5063173174858093	0.23876876169635416	0.049423206597566605	0.5815623998641968	0.2587135545652768
170.0	0.07149409502744675	0.17094597220420837	0.12802803371706806	0.06478109955787659	0.30911940336227417	0.17943580892561126	0.059300441294908524	0.42236238718032837	0.21540894556383794	0.05372481048107147	0.5055599212646484	0.23949830633101998	0.048995133489370346	0.576917290687561	0.2582362777722404
180.0	0.07441279292106628	0.17948424816131592	0.1322003115274654	0.06555941700935364	0.3136677145957947	0.18200883681216193	0.059893447905778885	0.4274769127368927	0.21816294348641044	0.05448228493332863	0.5150211453437805	0.24331403149510078	0.049462128430604935	0.5819240212440491	0.2611296182064619
190.0	0.07043780386447906	0.16961415112018585	0.12764093008987115	0.06403058022260666	0.30535203218460083	0.17827091482594468	0.058207087218761444	0.4153211712837219	0.21319139656288646	0.05329395458102226	0.5030573606491089	0.23842476322229392	0.04850590601563454	0.5702704787254333	0.2562700327765385
200.0	0.06982626765966415	0.16670481860637665	0.12658460400340388	0.06308548152446747	0.3014659881591797	0.17656282504247484	0.058271948248147964	0.41386860609054565	0.2124559749532996	0.053189717233181	0.5012879371643066	0.2375022067825061	0.04868936911225319	0.5716559886932373	0.25620447883601627
210.0	0.07366227358579636	0.17678134143352509	0.13276892409445923	0.06500347703695297	0.31131094694137573	0.18260393076704806	0.059217050671577454	0.4211336672306061	0.21767867761384033	0.0539124421775341	0.5085259079933167	0.2427519193165419	0.04900069534778595	0.5768012404441833	0.26081085748713545
220.0	0.07266157865524292	0.17590734362602234	0.13123555005717036	0.06525365263223648	0.31273025274276733	0.18202069719036773	0.058864954859018326	0.41955679655075073	0.21602473370193334	0.053419046103954315	0.503997802734375	0.2402898055966905	0.048539262264966965	0.5703683495521545	0.2579243067436965
230.0	0.07402363419532776	0.17831501364707947	0.13507672565412515	0.0652814507484436	0.3147241771221161	0.1853294990181841	0.05950428918004036	0.42168548703193665	0.21989902064408778	0.05343294516205788	0.5034822225570679	0.2432924888366029	0.04824461415410042	0.5671955943107605	0.2601475798934531
240.0	0.07266157865524292	0.17523063719272614	0.1326087078425272	0.06522585451602936	0.3132370710372925	0.1838615605303026	0.05943942815065384	0.42504140734672546	0.21940474332753984	0.05385684594511986	0.50743567943573	0.24330603989761404	0.04863933101296425	0.5704663395881653	0.2601249884875941
250.0	0.07174427062273026	0.1713888943195343	0.1299657392951199	0.06551772356033325	0.3147985637187958	0.1829502596289348	0.0588371567428112	0.41790658235549927	0.2160618076101008	0.053822100162506104	0.5069682002067566	0.24165096458679788	0.0488227903842926	0.5738494396209717	0.25934622443145233
260.0	0.07349549233913422	0.17707455158233643	0.1346486711158838	0.06617096066474915	0.316743403673172	0.186579560847912	0.05977299064397812	0.42492735385894775	0.22113569498261662	0.05400973558425903	0.5100509524345398	0.24549011294908968	0.04883391037583351	0.5721533894538879	0.26216805402822574
270.0	0.07560805976390839	0.1821778118610382	0.13907024653386355	0.06732453405857086	0.32318344712257385	0.19126986377606545	0.06064396724104881	0.4325353503227234	0.22615074491148698	0.05423906072974205	0.5122584104537964	0.24910717499158155	0.04887283220887184	0.5746966600418091	0.2657255453788043
280.0	0.0750243216753006	0.18169325590133667	0.13988074758766095	0.06681028753519058	0.31971490383148193	0.19114512802311298	0.059911973774433136	0.4275816082954407	0.2254197381199835	0.05362057685852051	0.5065722465515137	0.24819985729452876	0.04838915541768074	0.5679594278335571	0.26463192271627206
290.0	0.07533009350299835	0.1820445954799652	0.1398110366210693	0.06726893782615662	0.3221666216850281	0.1917629887914145	0.06047718599438667	0.4326418936252594	0.22677715622534925	0.054433636367321014	0.5145243406295776	0.25043612975662616	0.04900069534778595	0.5763823986053467	0.2669256269511801
300.0	0.07463516294956207	0.17750129103660583	0.13811440867114705	0.0667685940861702	0.31852319836616516	0.19020811487286943	0.06018994748592377	0.42986640334129333	0.22540633130234597	0.05399584025144577	0.5090669393539429	0.24831987974819164	0.048277970403432846	0.5667971968650818	0.26372076352846596
310.0	0.07321751862764359	0.17531204223632812	0.13675744509463392	0.06590688228607178	0.3142722547054291	0.18847362143710136	0.059643276035785675	0.4269807040691376	0.22403143384703997	0.05369701609015465	0.50863116979599	0.24756382460488396	0.048133425414562225	0.5669808983802795	0.2631281570549089
320.0	0.07460737228393555	0.17840969562530518	0.13860612749610743	0.0665879100561142	0.3183574676513672	0.19028452668271034	0.06024554371833801	0.4304567575454712	0.22583277978591604	0.05390549451112747	0.5112411975860596	0.24895684651772693	0.04837803915143013	0.567271888256073	0.2641559118310242
330.0	0.07521890103816986	0.17896081507205963	0.1394680981631943	0.06639333069324493	0.31690675020217896	0.1903616723282641	0.05962473899126053	0.4253561198711395	0.2247646091272992	0.0539124421775341	0.5089082717895508	0.24880961650480996	0.04843919351696968	0.5687152743339539	0.2647887664566862
340.0	0.07391244918107986	0.17624635994434357	0.13842659349123612	0.06587908416986465	0.31333884596824646	0.18911072526290945	0.059217050671577454	0.42208948731422424	0.22354985603309976	0.05354413390159607	0.5086545348167419	0.24812884709719676	0.048094507306814194	0.5666599273681641	0.26372533081988014
350.0	0.07519110292196274	0.1787126064300537	0.1409090547811124	0.06715775281190872	0.321134090423584	0.19329702809343313	0.05945795774459839	0.42492806911468506	0.22616162326875008	0.053370401263237	0.5057166218757629	0.24929308855876606	0.04817790165543556	0.5676950812339783	0.2658410763774626
360.0	0.07608061283826828	0.1804880052804947	0.14304844122643437	0.06692147254943848	0.3191934823989868	0.19413113704827847	0.06009729206562042	0.43101757764816284	0.22932223969420673	0.05379430949687958	0.510483980178833	0.2521515820194478	0.04848366975784302	0.5705774426460266	0.26832688569451174
370.0	0.07569144666194916	0.1808043271303177	0.14149097616425946	0.06669910252094269	0.3188948929309845	0.19242392012324966	0.05950428918004036	0.4249149560928345	0.22598403243544327	0.053592778742313385	0.5082850456237793	0.24974848526130083	0.048194579780101776	0.5686996579170227	0.26584401349828873
